CountryName,Country-Alpha-3Code,CountryCode,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,ConfirmedCases,ConfirmedDeaths,HealthIndexChange,ContainmentHealthIndex,Cases after 1 week,Cases after 2 weeks,Cases after 3 weeks,Cases after 4 weeks
China,CHN,156,20200103,0,0,0,0,0,0,0,0,0,1,1,44,0,0,7.58,,,,
China,CHN,156,20200104,0,0,0,0,0,0,0,0,0,1,1,44,0,0,7.58,,,,
China,CHN,156,20200105,0,0,0,0,0,0,0,0,1,1,2,59,0,1,14.39,1,1,1,1
China,CHN,156,20200106,0,0,0,0,0,0,0,0,1,1,2,59,0,0,14.39,,,,
China,CHN,156,20200107,0,0,0,0,0,0,0,0,1,1,2,59,0,0,14.39,,,,
China,CHN,156,20200108,0,0,0,0,0,0,0,0,1,1,2,59,0,0,14.39,,,,
China,CHN,156,20200109,0,0,0,0,0,0,0,0,1,1,2,59,0,0,14.39,,,,
China,CHN,156,20200110,0,0,0,0,0,0,0,0,1,1,2,59,0,0,14.39,,,,
China,CHN,156,20200111,0,0,0,0,0,0,0,0,1,1,2,59,1,0,14.39,,,,
China,CHN,156,20200112,0,0,0,0,0,0,0,0,1,1,2,59,1,0,14.39,,,,
China,CHN,156,20200113,0,0,0,0,0,0,0,0,1,1,2,59,1,0,14.39,,,,
China,CHN,156,20200114,0,0,0,0,0,0,0,0,1,1,2,59,1,0,14.39,,,,
China,CHN,156,20200115,0,0,0,0,0,0,0,0,2,1,2,59,2,1,18.94,1,1,1,1
China,CHN,156,20200116,0,0,0,0,0,0,0,0,2,1,2,59,2,0,18.94,,,,
China,CHN,156,20200117,0,0,0,0,0,0,0,0,2,1,2,63,2,0,18.94,,,,
China,CHN,156,20200118,0,0,0,0,0,0,0,0,2,1,2,80,2,0,18.94,,,,
China,CHN,156,20200119,0,0,0,0,0,0,0,0,2,1,2,216,3,0,18.94,,,,
China,CHN,156,20200120,0,0,0,0,0,0,0,0,2,1,2,235,3,0,18.94,,,,
China,CHN,156,20200121,0,0,0,0,0,0,0,0,2,1,2,386,6,0,18.94,,,,
China,CHN,156,20200122,0,0,2,4,0,0,0,0,2,1,2,526,17,1,33.71,1,1,1,1
China,CHN,156,20200123,0,0,2,4,2,1,2,0,2,1,2,623,17,1,48.86,1,1,1,1
China,CHN,156,20200124,0,0,2,4,2,1,2,0,2,1,2,882,26,0,48.86,,,,
China,CHN,156,20200125,0,0,2,4,2,1,2,0,2,1,2,1323,41,1,51.14,1,1,1,1
China,CHN,156,20200126,3,3,2,4,2,1,2,0,2,1,2,1988,56,1,69.32,1,1,1,1
China,CHN,156,20200127,3,3,2,4,2,1,2,0,2,1,2,2775,81,0,69.32,,,,
China,CHN,156,20200128,3,3,2,4,2,1,2,0,2,1,2,4528,106,0,69.32,,,,
China,CHN,156,20200129,3,3,2,4,2,1,2,0,2,1,2,5994,132,0,69.32,,,,
China,CHN,156,20200130,3,3,2,4,2,1,2,0,2,1,2,7734,170,0,69.32,,,,
China,CHN,156,20200131,3,3,2,4,2,1,2,0,2,1,2,9714,213,0,69.32,,,,
China,CHN,156,20200201,3,3,2,4,2,3,2,0,2,1,2,11809,259,1,75.38,1,1,1,1
China,CHN,156,20200202,3,3,2,4,2,3,2,0,2,1,2,14399,304,0,75.38,,,,
China,CHN,156,20200203,3,3,2,4,2,3,2,0,2,1,2,17211,361,0,75.38,,,,
China,CHN,156,20200204,3,3,2,4,2,3,2,0,2,1,2,20448,426,0,75.38,,,,
China,CHN,156,20200205,3,3,2,4,2,3,2,0,2,1,2,24320,492,0,75.38,,,,
China,CHN,156,20200206,3,3,2,4,2,3,2,0,2,1,2,28047,564,0,75.38,,,,
China,CHN,156,20200207,3,3,2,4,2,3,2,0,2,1,2,31207,637,0,75.38,,,,
China,CHN,156,20200208,3,3,2,4,2,3,2,0,2,1,2,34625,723,0,75.38,,,,
China,CHN,156,20200209,3,3,2,4,2,3,2,0,2,1,2,37232,812,0,75.38,,,,
China,CHN,156,20200210,3,3,2,4,2,3,2,0,2,1,2,40206,909,1,73.86,1,1,-1,-1
China,CHN,156,20200211,3,3,2,4,2,3,2,0,2,1,2,42696,1017,0,73.86,,,,
China,CHN,156,20200212,3,3,2,4,2,3,2,0,2,1,2,44724,1114,0,73.86,,,,
China,CHN,156,20200213,3,3,2,4,2,3,2,0,2,1,2,59865,1368,0,73.86,,,,
China,CHN,156,20200214,3,3,2,4,2,3,2,0,2,1,2,64021,1381,0,73.86,,,,
China,CHN,156,20200215,3,3,2,4,2,3,2,0,2,1,2,66559,1524,0,73.86,,,,
China,CHN,156,20200216,3,3,2,4,2,3,2,0,2,2,2,68566,1666,1,76.89,-1,-1,-1,-1
China,CHN,156,20200217,3,3,2,4,2,3,2,0,2,2,2,70618,1771,0,76.89,,,,
China,CHN,156,20200218,3,3,2,4,2,3,2,0,2,2,2,72508,1869,0,76.89,,,,
China,CHN,156,20200219,3,3,2,4,2,3,2,0,2,2,2,74258,2008,0,76.89,,,,
China,CHN,156,20200220,3,3,2,4,2,3,2,0,2,2,2,74652,2120,0,76.89,,,,
China,CHN,156,20200221,3,3,2,4,2,3,2,0,2,2,2,75543,2238,0,76.89,,,,
China,CHN,156,20200222,3,3,2,4,2,3,2,0,2,2,2,76369,2347,0,76.89,,,,
China,CHN,156,20200223,3,3,2,4,2,3,2,0,2,2,2,77016,2445,0,76.89,,,,
China,CHN,156,20200224,3,3,2,4,2,3,2,0,2,2,2,77234,2595,0,76.89,,,,
China,CHN,156,20200225,3,3,2,4,2,3,2,2,2,2,2,77749,2665,1,81.44,-1,-1,-1,-1
China,CHN,156,20200226,3,3,2,4,2,3,2,2,2,2,2,78159,2717,0,81.44,,,,
China,CHN,156,20200227,3,3,2,4,2,3,2,2,2,2,2,78598,2746,0,81.44,,,,
China,CHN,156,20200228,3,3,2,4,2,3,2,2,2,2,2,78927,2790,0,81.44,,,,
China,CHN,156,20200229,3,3,2,4,2,3,2,2,2,2,2,79355,2837,0,81.44,,,,
China,CHN,156,20200301,3,3,2,4,2,3,2,2,2,2,2,79929,2872,0,81.44,,,,
China,CHN,156,20200302,3,3,2,4,2,3,2,2,2,2,2,80134,2914,0,81.44,,,,
China,CHN,156,20200303,3,3,2,4,2,3,2,2,2,2,2,80261,2946,0,81.44,,,,
China,CHN,156,20200304,3,3,2,4,2,3,2,2,2,2,2,80380,2983,0,81.44,,,,
China,CHN,156,20200305,3,3,2,4,2,3,2,2,2,2,2,80497,3014,0,81.44,,,,
China,CHN,156,20200306,3,3,2,4,2,3,2,2,2,2,2,80667,3044,0,81.44,,,,
China,CHN,156,20200307,3,3,2,4,2,3,2,2,2,2,2,80768,3072,0,81.44,,,,
China,CHN,156,20200308,3,3,2,4,2,3,2,2,2,2,2,80814,3099,0,81.44,,,,
China,CHN,156,20200309,3,3,2,4,2,3,2,2,2,2,2,80859,3122,0,81.44,,,,
China,CHN,156,20200310,3,3,2,4,2,3,2,2,2,2,2,80879,3139,0,81.44,,,,
China,CHN,156,20200311,3,3,2,4,2,3,2,2,2,2,2,80908,3161,0,81.44,,,,
China,CHN,156,20200312,3,3,2,4,2,3,2,2,2,2,2,80932,3172,0,81.44,,,,
China,CHN,156,20200313,3,3,2,4,2,3,2,2,2,2,2,80954,3179,0,81.44,,,,
China,CHN,156,20200314,3,3,2,4,2,3,2,2,2,2,2,80973,3194,0,81.44,,,,
China,CHN,156,20200315,3,3,2,4,2,3,2,2,2,2,2,80995,3203,0,81.44,,,,
China,CHN,156,20200316,3,3,2,4,2,3,2,2,2,2,2,81020,3216,1,79.92,-1,-1,-1,-1
China,CHN,156,20200317,3,3,2,4,2,3,2,2,2,2,2,81063,3225,0,79.92,,,,
China,CHN,156,20200318,3,3,2,4,2,3,2,2,2,2,2,81086,3241,0,79.92,,,,
China,CHN,156,20200319,3,3,2,4,2,3,2,2,2,2,2,81130,3249,0,79.92,,,,
China,CHN,156,20200320,3,3,2,4,2,3,2,2,2,2,2,81229,3253,0,79.92,,,,
China,CHN,156,20200321,3,3,2,4,2,3,2,2,2,2,2,81281,3259,0,79.92,,,,
China,CHN,156,20200322,3,3,2,4,2,3,2,2,2,2,2,81346,3265,0,79.92,,,,
China,CHN,156,20200323,3,3,2,4,2,3,2,2,2,2,2,81484,3274,0,79.92,,,,
China,CHN,156,20200324,3,3,2,4,2,3,2,2,2,2,2,81553,3281,0,79.92,,,,
China,CHN,156,20200325,3,3,2,4,2,3,2,2,2,2,2,81631,3285,0,79.92,,,,
China,CHN,156,20200326,3,3,2,4,2,3,2,3,2,2,2,81733,3291,1,82.2,-1,-1,-1,-1
China,CHN,156,20200327,3,3,2,4,2,3,2,3,2,2,2,81827,3296,0,82.2,,,,
China,CHN,156,20200328,3,3,2,4,0,3,2,3,2,2,2,81946,3299,1,75.38,-1,-1,-1,-1
China,CHN,156,20200329,3,3,2,4,0,3,2,3,2,2,2,82059,3304,0,75.38,,,,
China,CHN,156,20200330,3,3,2,4,0,3,2,3,2,2,2,82157,3306,0,75.38,,,,
China,CHN,156,20200331,3,3,2,4,0,3,2,3,2,3,2,82241,3309,1,78.41,-1,-1,-1,-1
China,CHN,156,20200401,3,3,2,4,0,3,2,3,2,3,2,82295,3310,0,78.41,,,,
China,CHN,156,20200402,3,3,2,4,0,3,2,3,2,3,2,82395,3316,0,78.41,,,,
China,CHN,156,20200403,3,2,2,4,0,3,2,3,2,3,2,82465,3326,1,75.38,-1,-1,-1,-1
China,CHN,156,20200404,3,2,2,4,0,3,2,3,2,3,2,82527,3330,0,75.38,,,,
China,CHN,156,20200405,3,2,2,4,0,3,2,3,2,3,2,82575,3333,0,75.38,,,,
China,CHN,156,20200406,3,2,2,4,0,3,2,3,2,3,2,82642,3335,0,75.38,,,,
China,CHN,156,20200407,3,2,2,4,0,3,2,3,2,3,2,82698,3335,0,75.38,,,,
China,CHN,156,20200408,3,2,2,4,0,1,1,3,2,3,2,82784,3337,1,64.77,-1,-1,-1,-1
China,CHN,156,20200409,3,2,2,4,0,1,1,3,2,3,2,82870,3339,0,64.77,,,,
China,CHN,156,20200410,3,2,2,4,0,1,1,3,2,3,2,82925,3340,0,64.77,,,,
China,CHN,156,20200411,3,2,2,4,0,1,1,3,2,3,2,83004,3343,0,64.77,,,,
China,CHN,156,20200412,3,2,2,4,0,1,1,3,2,3,2,83097,3343,0,64.77,,,,
China,CHN,156,20200413,3,2,2,4,0,1,1,3,2,3,2,83209,3345,0,64.77,,,,
China,CHN,156,20200414,3,2,2,4,0,1,1,3,2,3,2,83303,3345,0,64.77,,,,
China,CHN,156,20200415,3,2,2,4,0,1,1,3,2,3,2,83352,3346,0,64.77,,,,
China,CHN,156,20200416,3,2,2,4,0,1,1,3,2,3,2,83402,3346,0,64.77,,,,
China,CHN,156,20200417,3,2,2,4,0,1,1,3,2,3,2,83754,4636,0,64.77,,,,
China,CHN,156,20200418,3,2,2,4,0,1,1,3,2,3,2,83785,4636,0,64.77,,,,
China,CHN,156,20200419,3,2,2,4,0,1,1,3,2,3,2,83803,4636,0,64.77,,,,
China,CHN,156,20200420,3,2,2,4,0,1,1,3,2,3,2,83817,4636,0,64.77,,,,
China,CHN,156,20200421,3,2,2,4,0,1,1,3,2,3,2,83849,4636,0,64.77,,,,
China,CHN,156,20200422,3,2,2,4,0,1,1,3,2,3,2,83864,4636,0,64.77,,,,
China,CHN,156,20200423,3,2,2,4,0,1,1,3,2,3,2,83876,4636,0,64.77,,,,
China,CHN,156,20200424,3,2,2,4,0,1,1,3,2,3,2,83884,4636,0,64.77,,,,
China,CHN,156,20200425,3,2,2,4,0,1,1,3,2,3,2,83899,4636,0,64.77,,,,
China,CHN,156,20200426,3,2,2,4,0,1,1,3,2,3,2,83909,4636,0,64.77,,,,
China,CHN,156,20200427,3,2,2,4,0,1,1,3,2,3,2,83912,4637,0,64.77,,,,
China,CHN,156,20200428,3,2,2,4,0,1,1,3,2,3,2,83938,4637,0,64.77,,,,
China,CHN,156,20200429,3,2,2,4,0,1,1,3,2,3,2,83940,4637,0,64.77,,,,
China,CHN,156,20200430,3,2,2,4,0,1,1,3,2,3,2,83944,4637,0,64.77,,,,
China,CHN,156,20200501,3,2,2,4,0,1,1,3,2,3,2,83956,4637,0,64.77,,,,
China,CHN,156,20200502,3,2,2,4,0,1,1,3,2,3,2,83959,4637,0,64.77,,,,
China,CHN,156,20200503,3,2,2,4,0,1,1,3,2,3,2,83961,4637,0,64.77,,,,
China,CHN,156,20200504,3,2,2,4,0,1,1,3,2,3,2,83964,4637,0,64.77,,,,
China,CHN,156,20200505,3,2,2,4,0,1,1,3,2,3,2,83966,4637,0,64.77,,,,
China,CHN,156,20200506,3,2,2,4,0,1,1,3,2,3,2,83968,4637,0,64.77,,,,
China,CHN,156,20200507,3,2,2,4,0,1,1,3,2,3,2,83970,4637,0,64.77,,,,
China,CHN,156,20200508,3,2,2,4,0,1,1,3,2,3,2,83976,4637,0,64.77,,,,
China,CHN,156,20200509,3,2,2,4,0,1,1,3,2,3,2,83976,4637,0,64.77,,,,
China,CHN,156,20200510,3,3,2,4,2,3,2,3,2,3,2,83991,4637,1,85.23,-1,-1,-1,-1
China,CHN,156,20200511,3,3,2,4,2,3,2,3,2,3,2,84010,4637,0,85.23,,,,
China,CHN,156,20200512,3,3,2,4,2,3,2,3,2,3,2,84011,4637,0,85.23,,,,
China,CHN,156,20200513,3,3,2,4,2,3,2,3,2,3,2,84018,4637,0,85.23,,,,
China,CHN,156,20200514,3,3,2,4,2,3,2,3,2,3,2,84024,4637,0,85.23,,,,
China,CHN,156,20200515,3,3,2,4,2,3,2,3,2,3,2,84029,4637,0,85.23,,,,
China,CHN,156,20200516,3,3,2,4,2,3,2,3,2,3,2,84038,4637,0,85.23,,,,
China,CHN,156,20200517,3,3,2,4,2,3,2,3,2,3,2,84044,4638,0,85.23,,,,
China,CHN,156,20200518,3,3,2,4,2,3,2,3,2,3,2,84054,4638,0,85.23,,,,
China,CHN,156,20200519,3,3,2,4,2,3,2,3,2,3,2,84063,4638,0,85.23,,,,
China,CHN,156,20200520,3,3,2,4,2,3,2,3,2,3,2,84065,4638,0,85.23,,,,
China,CHN,156,20200521,3,3,2,4,2,3,2,3,2,3,2,84067,4638,0,85.23,,,,
China,CHN,156,20200522,3,3,2,4,2,3,2,3,2,3,2,84079,4638,0,85.23,,,,
China,CHN,156,20200523,3,3,2,4,2,3,2,3,2,3,2,84081,4638,0,85.23,,,,
China,CHN,156,20200524,3,3,2,4,2,3,2,3,2,3,2,84084,4638,0,85.23,,,,
China,CHN,156,20200525,3,3,2,4,2,3,2,3,2,3,2,84095,4638,0,85.23,,,,
China,CHN,156,20200526,3,3,2,4,2,3,2,3,2,3,2,84102,4638,0,85.23,,,,
China,CHN,156,20200527,3,3,2,4,2,3,2,3,2,3,2,84103,4638,0,85.23,,,,
China,CHN,156,20200528,3,3,2,4,2,3,2,3,2,3,2,84106,4638,0,85.23,,,,
China,CHN,156,20200529,3,3,2,4,2,3,2,3,2,3,2,84106,4638,0,85.23,,,,
China,CHN,156,20200530,3,3,2,4,2,3,2,3,2,3,2,84123,4638,0,85.23,,,,
China,CHN,156,20200531,3,3,2,4,2,3,2,3,2,3,2,84128,4638,0,85.23,,,,
China,CHN,156,20200601,3,3,2,4,2,3,2,3,2,3,2,84147,4638,0,85.23,,,,
China,CHN,156,20200602,3,3,2,4,2,3,2,3,2,3,2,84154,4638,0,85.23,,,,
China,CHN,156,20200603,2,3,2,4,2,3,2,3,2,3,2,84159,4638,1,82.2,-1,1,1,1
China,CHN,156,20200604,2,3,2,4,2,3,2,3,2,3,2,84160,4638,0,82.2,,,,
China,CHN,156,20200605,2,3,2,4,2,3,2,3,2,3,2,84171,4638,0,82.2,,,,
China,CHN,156,20200606,2,3,2,4,2,3,2,3,2,3,2,84177,4638,0,82.2,,,,
China,CHN,156,20200607,2,3,2,4,2,3,2,3,2,3,2,84186,4638,0,82.2,,,,
China,CHN,156,20200608,2,3,2,4,2,3,2,3,2,3,2,84191,4638,0,82.2,,,,
China,CHN,156,20200609,2,3,2,4,2,3,2,3,2,3,2,84194,4638,0,82.2,,,,
China,CHN,156,20200610,2,3,2,4,2,3,2,3,2,3,2,84198,4638,0,82.2,,,,
China,CHN,156,20200611,2,3,2,4,2,3,2,3,2,3,2,84209,4638,0,82.2,,,,
China,CHN,156,20200612,2,3,2,4,2,3,2,3,2,3,2,84216,4638,0,82.2,,,,
China,CHN,156,20200613,2,3,2,4,2,3,2,3,2,3,2,84228,4638,0,82.2,,,,
China,CHN,156,20200614,2,3,2,4,2,3,2,3,2,3,2,84288,4638,0,82.2,,,,
China,CHN,156,20200615,2,3,2,4,2,3,2,3,2,3,2,84335,4638,0,82.2,,,,
China,CHN,156,20200616,3,3,2,4,2,3,2,3,2,3,2,84378,4638,1,85.23,1,1,1,
China,CHN,156,20200617,3,3,2,4,2,3,2,3,2,3,2,84422,4638,0,85.23,,,,
China,CHN,156,20200618,3,3,2,4,2,3,2,3,2,3,2,84458,4638,0,85.23,,,,
China,CHN,156,20200619,3,3,2,4,2,3,2,3,2,3,2,84494,4638,0,85.23,,,,
China,CHN,156,20200620,3,3,2,4,2,3,2,3,2,3,2,84524,4638,0,85.23,,,,
China,CHN,156,20200621,3,3,2,4,2,3,2,3,2,3,2,84553,4639,0,85.23,,,,
China,CHN,156,20200622,3,3,2,4,2,3,2,3,2,3,2,84572,4639,0,85.23,,,,
China,CHN,156,20200623,3,3,2,4,2,3,2,3,2,3,2,84624,4639,0,85.23,,,,
China,CHN,156,20200624,3,3,2,4,2,3,2,3,2,3,2,84653,4640,0,85.23,,,,
China,CHN,156,20200625,3,3,2,4,2,3,2,3,2,3,2,84673,4640,0,85.23,,,,
China,CHN,156,20200626,3,3,2,4,2,3,2,3,2,3,2,84701,4641,0,85.23,,,,
China,CHN,156,20200627,3,3,2,4,2,3,2,3,2,3,2,84725,4641,0,85.23,,,,
China,CHN,156,20200628,3,3,2,4,2,3,2,3,2,3,2,84743,4641,0,85.23,,,,
China,CHN,156,20200629,3,3,2,4,2,3,2,3,2,3,2,84757,4641,0,85.23,,,,
China,CHN,156,20200630,3,3,2,4,2,3,2,3,2,3,2,84780,4641,0,85.23,,,,
China,CHN,156,20200701,3,3,2,4,2,3,2,3,2,3,2,84785,4641,0,85.23,,,,
China,CHN,156,20200702,3,3,2,4,2,3,2,3,2,3,2,84816,4641,0,85.23,,,,
China,CHN,156,20200703,3,3,2,4,2,3,2,3,2,3,2,84830,4641,0,85.23,,,,
China,CHN,156,20200704,3,3,2,4,2,3,2,3,2,3,2,84839,4641,0,85.23,,,,
China,CHN,156,20200705,3,3,2,4,2,3,2,3,2,3,2,84857,4641,0,85.23,,,,
China,CHN,156,20200706,3,3,2,4,2,3,2,3,2,3,2,84871,4641,0,85.23,,,,
China,CHN,156,20200707,3,3,2,4,2,3,2,3,2,3,2,84896,4641,0,85.23,,,,
China,CHN,156,20200708,3,3,2,4,2,3,2,3,2,3,2,84917,4641,0,85.23,,,,
China,CHN,156,20200709,3,3,2,4,2,3,2,3,2,3,2,84950,4641,0,85.23,,,,
China,CHN,156,20200710,3,3,2,4,2,3,2,3,2,3,2,84996,4641,0,85.23,,,,
China,CHN,156,20200711,3,3,2,4,2,3,2,3,2,3,2,85036,4641,0,85.23,,,,
China,CHN,156,20200712,3,3,2,4,2,3,2,3,2,3,2,85071,4641,0,85.23,,,,
China,CHN,156,20200713,3,3,2,4,2,3,2,3,2,3,2,85117,4641,0,85.23,,,,
China,CHN,156,20200714,3,3,2,4,2,3,2,3,2,3,2,85172,4642,0,85.23,,,,
China,CHN,156,20200715,3,3,2,4,2,3,2,3,2,3,2,85226,4642,0,85.23,,,,
China,CHN,156,20200716,3,3,2,4,2,3,2,3,2,3,2,85246,4644,0,85.23,,,,
China,CHN,156,20200717,3,3,2,4,2,3,2,3,2,3,2,85323,4644,0,85.23,,,,
China,CHN,156,20200718,3,3,2,4,2,3,2,3,2,3,2,85403,4645,0,85.23,,,,
China,CHN,156,20200719,3,3,2,4,2,3,2,3,2,3,2,85483,4646,0,85.23,,,,
China,CHN,156,20200720,3,3,2,4,2,3,2,3,2,3,2,85613,4646,0,85.23,,,,
China,CHN,156,20200721,3,3,2,4,2,3,2,3,2,3,2,85697,4646,0,85.23,,,,
China,CHN,156,20200722,3,3,2,4,2,3,2,3,2,3,2,85771,4648,0,85.23,,,,
China,CHN,156,20200723,3,3,2,4,2,3,2,3,2,3,2,85906,4648,0,85.23,,,,
China,CHN,156,20200724,3,3,2,4,2,3,2,3,2,3,2,86045,4649,0,85.23,,,,
China,CHN,156,20200725,3,3,2,4,2,3,2,3,2,3,2,86202,4650,0,85.23,,,,
China,CHN,156,20200726,3,3,2,4,2,3,2,3,2,3,2,86381,4652,0,85.23,,,,
China,CHN,156,20200727,3,3,2,4,2,3,2,3,2,3,2,86570,4652,0,85.23,,,,
Denmark,DNK,208,20200227,0,0,0,0,0,0,0,0,2,0,1,1,0,1,13.64,1,1,1,1
Denmark,DNK,208,20200228,0,0,0,0,0,0,0,0,2,0,1,1,0,0,13.64,,,,
Denmark,DNK,208,20200229,0,0,0,0,0,0,0,0,2,0,1,2,0,0,13.64,,,,
Denmark,DNK,208,20200301,0,0,0,0,0,0,0,0,2,0,1,3,0,0,13.64,,,,
Denmark,DNK,208,20200302,0,0,0,0,0,0,0,0,2,0,1,4,0,0,13.64,,,,
Denmark,DNK,208,20200303,0,0,0,0,0,1,0,2,2,0,1,5,0,1,21.21,1,1,1,1
Denmark,DNK,208,20200304,0,0,0,0,0,1,0,2,2,0,1,8,0,0,21.21,,,,
Denmark,DNK,208,20200305,0,0,0,0,0,1,0,2,2,0,1,10,0,0,21.21,,,,
Denmark,DNK,208,20200306,0,0,1,0,0,1,0,2,2,0,1,20,0,1,25.76,1,1,1,1
Denmark,DNK,208,20200307,0,0,1,0,0,1,0,2,2,0,1,23,0,0,25.76,,,,
Denmark,DNK,208,20200308,0,0,1,0,0,1,0,2,2,0,1,31,0,0,25.76,,,,
Denmark,DNK,208,20200309,0,0,1,0,0,1,0,2,2,0,1,38,0,0,25.76,,,,
Denmark,DNK,208,20200310,0,0,1,0,1,1,0,2,2,0,1,113,0,1,30.3,1,1,1,1
Denmark,DNK,208,20200311,0,1,1,0,1,1,0,3,2,1,1,264,0,1,38.64,1,1,1,1
Denmark,DNK,208,20200312,0,1,1,0,1,1,0,3,2,1,1,516,0,0,38.64,,,,
Denmark,DNK,208,20200313,3,1,1,3,1,1,1,3,2,1,1,676,0,1,59.09,1,1,1,1
Denmark,DNK,208,20200314,3,1,1,3,1,1,1,4,2,1,1,804,0,1,61.36,1,1,1,1
Denmark,DNK,208,20200315,3,1,1,3,1,1,1,4,2,1,1,827,0,0,61.36,,,,
Denmark,DNK,208,20200316,3,1,1,3,1,1,1,4,2,1,1,875,1,0,61.36,,,,
Denmark,DNK,208,20200317,3,1,1,3,1,1,1,4,2,1,1,932,1,0,61.36,,,,
Denmark,DNK,208,20200318,3,2,1,4,1,1,1,4,2,1,1,1024,4,1,66.67,1,1,1,1
Denmark,DNK,208,20200319,3,2,1,4,1,1,1,4,2,1,1,1115,4,0,66.67,,,,
Denmark,DNK,208,20200320,3,2,1,4,1,1,1,4,2,1,1,1151,6,0,66.67,,,,
Denmark,DNK,208,20200321,3,2,1,4,1,1,1,4,2,1,1,1255,9,0,66.67,,,,
Denmark,DNK,208,20200322,3,2,1,4,1,1,1,4,2,1,1,1326,13,0,66.67,,,,
Denmark,DNK,208,20200323,3,2,1,4,1,1,1,4,2,1,1,1395,13,0,66.67,,,,
Denmark,DNK,208,20200324,3,2,1,4,1,1,1,4,2,1,1,1460,24,0,66.67,,,,
Denmark,DNK,208,20200325,3,2,1,4,1,1,1,4,2,1,1,1591,32,0,66.67,,,,
Denmark,DNK,208,20200326,3,2,1,4,1,1,1,4,2,1,1,1724,34,0,66.67,,,,
Denmark,DNK,208,20200327,3,2,1,4,1,1,1,4,2,1,1,1877,41,0,66.67,,,,
Denmark,DNK,208,20200328,3,2,1,4,1,1,1,4,2,1,1,2046,52,0,66.67,,,,
Denmark,DNK,208,20200329,3,2,1,4,1,1,1,4,2,1,1,2201,65,0,66.67,,,,
Denmark,DNK,208,20200330,3,2,1,4,1,1,1,4,2,1,1,2395,72,0,66.67,,,,
Denmark,DNK,208,20200331,3,2,1,4,1,1,1,4,2,1,1,2577,77,0,66.67,,,,
Denmark,DNK,208,20200401,3,2,1,4,1,1,1,4,2,1,1,2860,90,0,66.67,,,,
Denmark,DNK,208,20200402,3,2,1,4,1,1,1,4,2,1,1,3107,104,0,66.67,,,,
Denmark,DNK,208,20200403,3,2,1,4,1,1,1,4,2,1,1,3386,123,0,66.67,,,,
Denmark,DNK,208,20200404,3,2,1,4,1,1,1,4,2,1,1,3757,139,0,66.67,,,,
Denmark,DNK,208,20200405,3,2,1,4,1,1,1,4,2,1,1,4077,161,0,66.67,,,,
Denmark,DNK,208,20200406,3,2,1,4,1,1,1,4,2,1,1,4369,179,0,66.67,,,,
Denmark,DNK,208,20200407,3,2,1,4,1,1,1,4,2,1,1,4681,187,0,66.67,,,,
Denmark,DNK,208,20200408,3,2,1,4,1,1,1,4,2,1,1,5071,203,0,66.67,,,,
Denmark,DNK,208,20200409,3,2,1,4,1,1,1,4,2,1,1,5402,218,0,66.67,,,,
Denmark,DNK,208,20200410,3,2,1,4,1,1,1,4,2,1,1,5635,237,0,66.67,,,,
Denmark,DNK,208,20200411,3,2,1,4,1,1,1,4,2,1,1,5819,247,0,66.67,,,,
Denmark,DNK,208,20200412,3,2,1,4,1,1,1,4,2,1,1,5996,260,0,66.67,,,,
Denmark,DNK,208,20200413,3,2,1,4,1,1,1,4,2,1,1,6174,273,0,66.67,,,,
Denmark,DNK,208,20200414,3,2,1,4,1,1,1,4,2,1,1,6318,285,0,66.67,,,,
Denmark,DNK,208,20200415,2,2,1,4,1,1,1,4,2,1,1,6511,299,1,63.64,-1,-1,-1,-1
Denmark,DNK,208,20200416,2,2,1,4,1,1,1,4,2,1,1,6681,309,0,63.64,,,,
Denmark,DNK,208,20200417,2,2,1,4,1,1,1,4,2,1,1,6879,321,0,63.64,,,,
Denmark,DNK,208,20200418,2,2,1,4,1,1,1,4,2,1,1,7073,336,0,63.64,,,,
Denmark,DNK,208,20200419,2,2,1,4,1,1,1,4,2,1,1,7242,346,0,63.64,,,,
Denmark,DNK,208,20200420,2,2,1,4,1,1,1,4,2,2,1,7384,355,1,66.67,-1,-1,-1,-1
Denmark,DNK,208,20200421,2,2,1,4,1,1,1,4,2,2,1,7515,364,0,66.67,,,,
Denmark,DNK,208,20200422,2,2,1,4,1,1,1,4,2,2,1,7695,370,0,66.67,,,,
Denmark,DNK,208,20200423,2,2,1,4,1,1,1,4,2,2,2,7912,384,1,71.21,-1,-1,-1,-1
Denmark,DNK,208,20200424,2,2,1,4,1,1,1,4,2,2,2,8073,394,0,71.21,,,,
Denmark,DNK,208,20200425,2,2,1,4,1,1,1,4,2,2,2,8210,403,0,71.21,,,,
Denmark,DNK,208,20200426,2,2,1,4,1,1,1,4,2,2,2,8445,418,0,71.21,,,,
Denmark,DNK,208,20200427,2,2,1,4,1,1,1,4,2,2,2,8575,422,0,71.21,,,,
Denmark,DNK,208,20200428,2,2,1,4,1,1,1,4,2,2,2,8698,427,0,71.21,,,,
Denmark,DNK,208,20200429,2,2,1,4,1,1,1,4,2,2,2,8851,434,0,71.21,,,,
Denmark,DNK,208,20200430,2,2,1,4,1,1,1,4,2,2,2,9008,443,0,71.21,,,,
